,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sioux067,55.0,61.0,61.0,64.0,61.0,61.0,61.0,61.0,59.0,59.0,57.0,57.0,57.0,57.0,61.0,61.0,64.0,61.0,61.0,61.0,59.0,59.0,57.0,61.0,61.0,64.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,61.0,59.0,59.0,59.0,57.0,57.0,54.0,57.0,57.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0,52.0,49.0,49.0,49.0,49.0,47.0,47.0,45.0,49.0,52.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
sioux068,46.5,55.0,55.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
sioux069,34.25,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,65.0,65.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,49.0,49.0,49.0,49.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux070,29.25,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,66.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,63.0,63.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
sioux071,33.0,67.0,69.0,67.0,67.0,67.0,67.0,67.0,69.0,67.0,67.0,69.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,59.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,50.0,50.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux072,38.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,65.0,63.0,63.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,53.0,56.0,56.0,56.0,56.0,56.0,61.0,58.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,56.0,61.0,61.0,61.0,61.0,61.0,65.0,65.0,63.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,58.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
sioux073,61.25,65.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,65.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,58.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0
sioux074,59.5,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,57.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
sioux075,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,56.0,53.0,53.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
sioux076,43.0,61.0,61.0,61.0,59.0,59.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,57.0,57.0,54.0,54.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0,49.0,49.0,47.0,45.0,45.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
sioux077,36.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,65.0,65.0,65.0,65.0,61.0,61.0,61.0,65.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux078,42.25,65.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0
sioux079,30.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux080,80.0,65.0,65.0,62.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,62.0,62.0,57.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,53.0,50.0,50.0,50.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.0,62.0,57.0,57.0,57.0,65.0,65.0,62.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,57.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,53.0,50.0,50.0,50.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux081,51.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,58.0,58.0,58.0,63.0,58.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,58.0,58.0,58.0,56.0,56.0,56.0,63.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,56.0,56.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,65.0,65.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,63.0,58.0,58.0,63.0,58.0,63.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,56.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0
sioux082,25.25,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
sioux083,54.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,59.0,64.0,59.0,59.0,57.0,57.0,57.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,52.0,55.0,55.0,57.0,55.0,55.0,52.0,52.0,52.0,52.0,55.0,55.0,57.0,55.0,55.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,59.0,59.0,64.0,59.0,59.0,57.0,57.0,57.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,52.0,52.0,55.0,57.0,55.0,55.0,52.0,52.0,52.0,52.0,55.0,55.0,57.0,55.0,55.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
sioux084,49.5,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,52.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,62.0,62.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,52.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux085,33.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,56.0,56.0,56.0,51.0,51.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,60.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,56.0,56.0,56.0,51.0,51.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
sioux086,33.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,59.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,59.0,59.0,61.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
sioux087,29.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,56.0,56.0,58.0,58.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
sioux088,56.5,63.0,63.0,63.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,65.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,65.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,51.0,51.0,51.0,49.0,46.0,46.0,46.0,46.0,58.0,58.0,58.0,58.0,63.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
sioux089,56.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,58.0,62.0,62.0,62.0,62.0,58.0,58.0,62.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,57.0,55.0,58.0,58.0,57.0,58.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0,55.0,50.0,55.0,55.0,50.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,62.0,62.0,62.0,62.0,58.0,58.0,55.0,55.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,50.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0
sioux090,53.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,53.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,57.0,55.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,53.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux091,28.0,53.0,53.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
sioux092,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
sioux093,67.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,64.0,59.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,64.0,61.0,61.0,64.0,61.0,61.0,61.0,57.0,57.0,61.0,61.0,61.0,59.0,61.0,59.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0
sioux094,117.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,59.0,56.0,59.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,59.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
sioux095,27.25,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,61.0,61.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,58.0,58.0,58.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
sioux096,24.0,58.0,58.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,58.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
sioux097,70.0,58.0,58.0,58.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,65.0,65.0,65.0,58.0,65.0,65.0,65.0,61.0,61.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,58.0,58.0,60.0,58.0,58.0,58.0
sioux098,33.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,61.0,63.0,63.0,58.0,58.0,58.0,58.0,53.0,53.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,58.0,58.0,58.0,60.0,60.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
sioux099,22.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,66.0,64.0,64.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
